TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,Expenses,Coast,,,
901,5/4/2025,1166,2021,401,1,0,3386,West,,,
902,5/4/2025,1178,2092,401,1,867.98,4250,East,,,
903,5/4/2025,1026,2053,404,3,1830.45,1130,East,,,
904,5/4/2025,1046,2078,404,2,454.43,5305,West,,,
905,5/4/2025,1156,2003,402,3,1925.9,714,East,,,
906,5/4/2025,1124,2014,404,3,0,1300,East,,,
907,5/4/2025,1011,2008,403,2,106.54,1149,East,,,
908,5/4/2025,1003,2090,402,2,57.31,4730,East,,,
909,5/4/2025,1132,2066,401,3,1548.18,4978,West,,,
910,5/4/2025,1169,2093,402,3,755.94,1863,West,,,
911,5/4/2025,1088,2084,404,1,0,1602,East,,,
912,5/4/2025,1142,2078,401,0,568.04,563,West,,,
913,5/4/2025,1164,2020,404,3,1879.15,3003,West,,,
914,5/4/2025,1042,2009,404,2,53.05,2870,East,,,
915,5/4/2025,1061,2042,403,0,167.61,5594,West,,,
916,5/4/2025,1129,2028,404,3,2551.76,5833,East,,,
917,5/4/2025,1060,2010,404,3,544.88,3478,East,,,
918,5/4/2025,1146,2057,401,3,436.98,4089,West,,,
919,5/4/2025,1114,2040,401,3,34.54,2328,West,,,
920,5/4/2025,1190,2083,401,0,2304.48,2291,West,,,
921,5/4/2025,1103,2052,401,0,2193.78,1021,West,,,
922,5/4/2025,1023,2077,403,1,505.65,5696,East,,,
923,5/4/2025,1167,2085,404,2,387.44,4038,West,,,
924,5/4/2025,1093,2006,402,3,594,5396,East,,,
925,5/4/2025,1084,2071,404,2,492.13,392,East,,,
926,5/4/2025,1183,2057,401,0,873.96,3781,West,,,
927,5/4/2025,1194,2084,402,0,563.7,936,West,,,
928,5/4/2025,1087,2045,403,2,499.42,4981,East,,,
929,5/4/2025,1179,2013,401,1,1683.65,1013,East,,,
930,5/4/2025,1126,2017,404,0,927.4,4103,West,,,
931,5/4/2025,1065,2078,402,1,127.81,2765,East,,,
932,5/4/2025,1030,2050,402,3,186.78,3816,West,,,
933,5/4/2025,1005,2024,403,0,621.35,3748,East,,,
934,5/4/2025,1193,2053,401,0,1830.45,3280,West,,,
935,5/4/2025,1197,2057,404,1,1179.85,2684,West,,,
936,5/4/2025,1127,2000,401,3,969.31,628,West,,,
937,5/4/2025,1149,2061,402,1,359.86,4578,East,,,
938,5/4/2025,1187,2016,401,3,2584.16,2062,East,,,
939,5/4/2025,1168,2076,403,3,2418.21,5057,East,,,
940,5/4/2025,1107,2077,402,2,898.93,1245,East,,,
941,5/4/2025,1101,2043,403,3,3493.8,651,West,,,
942,5/4/2025,1034,2017,404,2,0,4866,West,,,
943,5/4/2025,1179,2070,403,1,61.52,1727,East,,,
944,5/4/2025,1051,2026,403,2,338.5,2498,West,,,
945,5/4/2025,1172,2016,402,2,516.83,3510,West,,,
946,5/4/2025,1181,2014,403,3,246.3,1237,West,,,
947,5/4/2025,1149,2073,404,2,799.09,5706,East,,,
948,5/4/2025,1108,2001,401,0,412.35,4551,East,,,
949,5/4/2025,1097,2018,401,0,1084.52,1669,East,,,
950,5/4/2025,1051,2034,402,2,217.87,825,East,,,
951,5/4/2025,1174,2032,402,0,4728,3215,West,,,
952,5/4/2025,1176,2037,402,0,720.28,2169,East,,,
953,5/4/2025,1091,2057,401,1,786.56,2908,West,,,
954,5/4/2025,1190,2082,404,1,239.94,58,East,,,
955,5/4/2025,1130,2089,403,0,413.52,3795,East,,,
956,5/4/2025,1097,2049,404,2,0,1682,East,,,
957,5/4/2025,1141,2006,401,2,0,500,East,,,
958,5/4/2025,1051,2079,404,1,1710.97,4364,East,,,
959,5/4/2025,1162,2090,403,1,257.9,5771,East,,,
960,5/4/2025,1198,2092,402,2,771.54,1845,West,,,
961,5/4/2025,1114,2022,401,1,3020.31,1137,West,,,
962,5/4/2025,1044,2094,401,3,493.35,1843,West,,,
963,5/4/2025,1010,2054,403,2,720.41,3238,West,,,
964,5/4/2025,1033,2020,403,0,751.66,3700,East,,,
965,5/4/2025,1084,2059,402,0,0,537,East,,,
966,5/4/2025,1039,2041,401,2,0,2506,East,,,
967,5/4/2025,1125,2073,403,0,1997.72,3045,West,,,
968,5/4/2025,1005,2090,403,1,193.43,4249,West,,,
969,5/4/2025,1047,2066,401,1,464.45,4139,East,,,
970,5/4/2025,1106,2069,404,0,464.78,2247,East,,,
971,5/4/2025,1089,2028,402,2,0,1538,East,,,
972,5/4/2025,1084,2046,403,1,0,819,East,,,
973,5/4/2025,1192,2079,404,0,950.54,1599,West,,,
974,5/4/2025,1029,2085,403,3,726.45,3631,East,,,
975,5/4/2025,1061,2082,402,0,533.2,158,East,,,
976,5/4/2025,1174,2041,404,0,804.21,1775,West,,,
977,5/4/2025,1098,2032,403,0,0,2509,West,,,
978,5/4/2025,1132,2098,403,3,3631.44,2097,East,,,
979,5/4/2025,1124,2005,403,1,1157.71,1772,West,,,
980,5/4/2025,1082,2065,401,0,1411.02,596,East,,,
981,5/4/2025,1042,2098,401,0,4539.3,1902,West,,,
982,5/4/2025,1053,2085,402,3,726.45,1355,West,,,
983,5/4/2025,1026,2026,404,0,423.12,4757,West,,,
984,5/4/2025,1191,2087,402,0,477.96,5702,East,,,
985,5/4/2025,1117,2091,403,0,1811.58,5560,West,,,
986,5/4/2025,1022,2009,401,1,119.36,2335,West,,,
987,5/4/2025,1064,2071,401,1,1107.29,5847,West,,,
988,5/4/2025,1066,2052,404,3,5118.82,649,East,,,
989,5/4/2025,1161,2051,404,2,375.42,281,West,,,
990,5/4/2025,1004,2049,401,0,939.84,1368,East,,,
991,5/4/2025,1164,2092,401,0,2893.26,654,East,,,
992,5/4/2025,1179,2009,403,0,66.31,4108,East,,,
993,5/4/2025,1074,2087,403,0,477.96,1038,East,,,
994,5/4/2025,1072,2097,404,3,842.1,816,East,,,
995,5/4/2025,1101,2084,401,3,1127.4,116,West,,,
996,5/4/2025,1040,2068,402,1,2952.86,4398,East,,,
997,5/4/2025,1191,2050,403,1,504.31,515,East,,,
998,5/4/2025,1076,2086,403,0,2682.3,1522,West,,,
999,5/4/2025,1141,2071,402,0,1230.32,435,East,,,
1000,5/4/2025,1010,2000,404,0,3877.24,5679,West,,,
1001,5/4/2025,1078,2026,403,1,761.62,5506,East,,,
1002,5/4/2025,1105,2082,402,1,239.94,4780,East,,,
1003,5/4/2025,1047,2028,403,1,1148.29,2767,West,,,
1004,5/4/2025,1029,2023,401,3,2818.62,3547,East,,,
1005,5/4/2025,1165,2070,401,2,54.69,1848,East,,,
1006,5/4/2025,1171,2008,403,0,133.18,2558,West,,,
1007,5/4/2025,1050,2092,404,2,771.54,1585,West,,,
1008,5/4/2025,1091,2016,402,0,1292.08,568,West,,,
1009,5/4/2025,1072,2079,401,1,855.49,691,West,,,
1010,5/4/2025,1081,2062,404,2,495.49,5150,East,,,
1011,5/4/2025,1157,2084,403,1,253.67,4117,West,,,
1012,5/4/2025,1144,2072,403,2,672.48,5993,East,,,
1013,5/4/2025,1109,2021,401,2,668.33,4295,West,,,
1014,5/4/2025,1063,2028,404,2,510.35,4462,East,,,
1015,5/4/2025,1092,2017,403,3,1854.8,2137,East,,,
1016,5/4/2025,1118,2057,403,2,699.17,1651,West,,,
1017,5/4/2025,1124,2070,401,1,30.76,4258,East,,,
1018,5/4/2025,1165,2077,401,2,449.46,3303,West,,,
1019,5/4/2025,1035,2068,402,2,1968.58,488,West,,,
1020,5/4/2025,1187,2080,401,0,0,2918,East,,,
1021,5/4/2025,1004,2064,401,3,882.12,2084,West,,,
1022,5/4/2025,1196,2075,402,0,2341.92,3852,West,,,
1023,5/4/2025,1141,2033,404,1,0,3425,West,,,
1024,5/4/2025,1093,2050,402,2,448.27,5779,West,,,
1025,5/4/2025,1034,2059,401,3,1536.15,2203,West,,,
1026,5/4/2025,1093,2064,401,1,793.91,1806,East,,,
1027,5/4/2025,1157,2087,402,1,286.78,5513,East,,,
1028,5/4/2025,1114,2020,402,1,676.49,3749,East,,,
1029,5/4/2025,1188,2093,404,2,1814.26,2577,West,,,
1030,5/4/2025,1010,2028,404,1,1148.29,3001,West,,,
1031,5/4/2025,1016,2033,403,1,2257.88,2091,East,,,
1032,5/4/2025,1010,2085,402,2,387.44,2520,East,,,
1033,5/4/2025,1099,2060,404,0,0,1079,East,,,
1034,5/4/2025,1010,2083,403,0,768.16,4907,West,,,
1035,5/4/2025,1180,2066,403,2,1238.54,2556,West,,,
1036,5/4/2025,1148,2069,402,3,697.17,591,East,,,
1037,5/4/2025,1167,2048,403,0,1072.89,1206,West,,,
1038,5/4/2025,1132,2032,404,1,851.04,3586,East,,,
1039,5/4/2025,1132,2051,403,2,187.71,42,West,,,
1040,5/4/2025,1124,2061,401,1,0,1842,East,,,
1041,5/4/2025,1112,2021,402,0,835.41,4108,East,,,
1042,5/4/2025,1131,2082,403,1,239.94,1117,East,,,
1043,5/4/2025,1038,2023,402,2,0,5279,West,,,
1044,5/4/2025,1154,2091,401,1,3260.84,2668,East,,,
1045,5/4/2025,1106,2042,401,3,1173.27,1851,East,,,
1046,5/4/2025,1172,2061,404,1,719.71,1407,West,,,
1047,5/4/2025,1151,2020,404,0,1127.49,5237,East,,,
1048,5/4/2025,1062,2005,402,1,385.9,1730,West,,,
1049,5/4/2025,1034,2080,401,1,2996.14,4506,West,,,
1050,5/4/2025,1014,2021,403,1,1503.74,21,East,,,
1051,5/4/2025,1132,2051,401,2,281.57,3953,East,,,
1052,5/4/2025,1021,2027,404,3,775.83,2269,West,,,
1053,5/4/2025,1123,2021,402,3,0,3426,West,,,
1054,5/4/2025,1153,2018,402,2,867.62,5563,East,,,
1055,5/4/2025,1042,2092,403,3,1446.63,5874,West,,,
1056,5/4/2025,1152,2075,401,1,2107.73,4203,East,,,
1057,5/4/2025,1096,2049,402,0,939.84,1166,East,,,
1058,5/4/2025,1004,2025,404,1,0,4359,West,,,
1059,5/4/2025,1155,2012,402,3,623.19,5160,East,,,
1060,5/4/2025,1157,2076,401,0,2418.21,953,West,,,
1061,5/4/2025,1023,2061,402,0,199.92,5434,West,,,
1062,5/4/2025,1198,2086,404,3,894.1,3622,West,,,
1063,5/4/2025,1094,2005,404,1,771.8,3647,West,,,
1064,5/4/2025,1123,2098,404,2,3631.44,398,East,,,
1065,5/4/2025,1150,2094,401,3,2466.75,3397,West,,,
1066,5/4/2025,1034,2032,404,1,1702.08,3481,West,,,
1067,5/4/2025,1021,2036,404,2,348.77,5445,West,,,
1068,5/4/2025,1048,2000,401,0,4846.55,298,West,,,
1069,5/4/2025,1133,2000,404,1,872.38,3276,West,,,
1070,5/4/2025,1176,2040,404,2,55.26,5180,West,,,
1071,5/4/2025,1027,2019,404,2,747.14,1544,East,,,
1072,5/4/2025,1066,2068,404,2,1968.58,3326,West,,,
1073,5/4/2025,1156,2035,404,1,0,2555,East,,,
1074,5/4/2025,1105,2070,404,1,0,291,East,,,
1075,5/4/2025,1094,2071,404,2,984.26,5636,East,,,
1076,5/4/2025,1078,2073,403,3,499.43,4906,East,,,
1077,5/4/2025,1188,2017,401,1,417.33,2604,East,,,
1078,5/4/2025,1114,2089,402,0,827.04,2913,East,,,
1079,5/4/2025,1054,2065,404,2,376.27,879,West,,,
1080,5/4/2025,1140,2078,401,1,255.62,1286,West,,,
1081,5/4/2025,1099,2081,401,0,1492.44,2729,West,,,
1082,5/4/2025,1037,2060,404,0,1225.14,750,East,,,
1083,5/4/2025,1016,2033,402,2,2007,3704,West,,,
1084,5/4/2025,1020,2077,401,3,561.83,5202,East,,,
1085,5/4/2025,1102,2078,403,0,142.01,3694,East,,,
1086,5/4/2025,1198,2022,404,3,671.18,5130,East,,,
1087,5/4/2025,1002,2025,403,1,503.32,704,West,,,
1088,5/4/2025,1008,2076,402,1,1450.93,4285,West,,,
1089,5/4/2025,1172,2004,403,1,834.52,1252,West,,,
1090,5/4/2025,1167,2000,402,0,969.31,1225,West,,,
1091,5/4/2025,1070,2099,404,2,1551.17,5917,East,,,
1092,5/4/2025,1171,2050,404,1,168.1,2304,West,,,
1093,5/4/2025,1132,2001,401,0,2061.75,4588,East,,,
1094,5/4/2025,1140,2036,403,2,348.77,5274,West,,,
1095,5/4/2025,1070,2028,402,3,2551.76,2633,East,,,
1096,5/4/2025,1103,2073,401,2,0,1756,West,,,
1097,5/4/2025,1044,2052,401,0,2193.78,4599,West,,,
1098,5/4/2025,1128,2037,403,0,0,5502,East,,,
1099,5/4/2025,1131,2032,403,3,4728,32,East,,,
1100,5/4/2025,1096,2072,404,1,378.27,2875,East,,,
1101,5/4/2025,1193,2043,404,3,2620.35,2307,West,,,
1102,5/4/2025,1150,2003,404,0,1155.54,4583,East,,,
1103,5/4/2025,1066,2008,404,1,59.93,255,West,,,
1104,5/4/2025,1173,2089,402,2,0,844,East,,,
1105,5/4/2025,1105,2045,401,2,499.42,110,West,,,
1106,5/4/2025,1063,2036,401,3,653.94,3936,East,,,
1107,5/4/2025,1172,2095,403,0,981.58,2326,East,,,
1108,5/4/2025,1141,2022,404,2,0,1247,East,,,
1109,5/4/2025,1090,2027,403,1,698.25,2093,East,,,
1110,5/4/2025,1191,2087,402,3,955.92,371,East,,,
1111,5/4/2025,1188,2025,402,1,251.66,1135,West,,,
1112,5/4/2025,1067,2026,402,1,380.81,1007,East,,,
1113,5/4/2025,1063,2079,403,1,1710.97,4341,West,,,
1114,5/4/2025,1199,2013,401,0,5612.16,2455,West,,,
1115,5/4/2025,1173,2084,404,0,281.85,4012,West,,,
1116,5/4/2025,1195,2069,401,3,697.17,449,East,,,
1117,5/4/2025,1095,2079,403,3,950.54,3024,West,,,
1118,5/4/2025,1147,2035,404,1,809.99,5212,West,,,
1119,5/4/2025,1195,2065,403,3,1411.02,1728,West,,,
1120,5/4/2025,1056,2096,402,0,0,4317,West,,,
1121,5/4/2025,1134,2054,404,0,3602.04,1888,West,,,
1122,5/4/2025,1128,2044,404,1,373.64,162,West,,,
1123,5/4/2025,1117,2015,404,2,1619.93,2300,East,,,
1124,5/4/2025,1176,2001,401,1,371.12,4433,East,,,
1125,5/4/2025,1097,2074,401,2,527.6,1321,West,,,
1126,5/4/2025,1092,2078,403,1,383.43,1719,West,,,
1127,5/4/2025,1140,2033,402,2,1338,2828,East,,,
1128,5/4/2025,1120,2078,403,2,227.22,4338,West,,,
1129,5/4/2025,1047,2063,404,1,0,16,East,,,
1130,5/4/2025,1107,2089,403,2,330.82,1896,East,,,
1131,5/4/2025,1102,2035,404,1,1619.98,5586,West,,,
1132,5/4/2025,1146,2016,402,0,0,1670,West,,,
1133,5/4/2025,1184,2034,402,3,680.85,869,West,,,
1134,5/4/2025,1097,2025,402,1,1258.29,2592,West,,,
1135,5/4/2025,1121,2001,402,3,0,5571,East,,,
1136,5/4/2025,1127,2017,403,3,0,4473,East,,,
1137,5/4/2025,1076,2032,401,3,6619.2,110,East,,,
1138,5/4/2025,1025,2088,402,0,0,2737,West,,,
1139,5/4/2025,1055,2032,404,0,945.6,3141,West,,,
1140,5/4/2025,1115,2095,403,2,0,5444,West,,,
1141,5/4/2025,1092,2046,403,2,80.23,533,West,,,
1142,5/4/2025,1005,2052,401,2,1170.02,1722,East,,,
1143,5/4/2025,1173,2077,402,1,1516.94,698,West,,,
1144,5/4/2025,1199,2036,403,2,871.92,5425,West,,,
1145,5/4/2025,1172,2065,404,3,2822.04,5065,West,,,
1146,5/4/2025,1020,2048,403,3,1072.89,3953,West,,,
1147,5/4/2025,1161,2018,402,2,1301.42,4791,West,,,
1148,5/4/2025,1107,2080,404,0,4993.56,2324,East,,,
1149,5/4/2025,1020,2020,403,1,1014.74,661,East,,,
1150,5/4/2025,1080,2040,403,2,55.26,402,East,,,
1151,5/4/2025,1154,2082,404,2,639.84,3894,West,,,
1152,5/4/2025,1113,2099,403,3,646.32,5021,West,,,
1153,5/4/2025,1105,2021,402,0,835.41,1476,East,,,
1154,5/4/2025,1032,2093,402,2,2419.01,2049,West,,,
1155,5/4/2025,1190,2089,401,1,0,55,East,,,
1156,5/4/2025,1042,2050,401,0,1120.68,2625,East,,,
1157,5/4/2025,1016,2060,401,0,816.76,866,East,,,
1158,5/4/2025,1197,2050,401,0,560.34,4801,East,,,
1159,5/4/2025,1067,2079,402,0,1901.08,3850,East,,,
1160,5/4/2025,1167,2049,403,1,0,1114,East,,,
1161,5/4/2025,1063,2094,403,3,493.35,5498,West,,,
1162,5/4/2025,1160,2016,402,1,1162.87,1901,West,,,
1163,5/4/2025,1007,2004,403,2,2225.4,3747,West,,,
1164,5/4/2025,1121,2059,403,3,2048.2,4911,East,,,
1165,5/4/2025,1034,2089,402,3,2481.12,1025,West,,,
1166,5/4/2025,1161,2095,404,2,392.63,4491,West,,,
1167,5/4/2025,1088,2061,402,0,799.68,5439,East,,,
1168,5/4/2025,1113,2039,403,3,976.44,2653,West,,,
1169,5/4/2025,1066,2019,403,0,933.93,2327,East,,,
1170,5/4/2025,1000,2066,402,2,412.85,3693,East,,,
1171,5/4/2025,1073,2060,401,3,0,5344,West,,,
1172,5/4/2025,1193,2061,403,0,199.92,2319,East,,,
1173,5/4/2025,1196,2055,403,1,194.18,4030,West,,,
1174,5/4/2025,1001,2070,403,1,61.52,401,West,,,
1175,5/4/2025,1105,2071,404,3,615.16,5556,East,,,
1176,5/4/2025,1063,2020,404,3,375.83,2962,West,,,
1177,5/4/2025,1056,2033,401,3,836.25,1208,West,,,
1178,5/4/2025,1160,2030,403,2,271.95,1512,East,,,
1179,5/4/2025,1166,2095,403,3,1472.37,4010,West,,,
1180,5/4/2025,1048,2008,402,1,0,748,West,,,
1181,5/4/2025,1074,2014,404,3,738.9,3844,West,,,
1182,5/4/2025,1069,2089,404,1,372.17,962,West,,,
1183,5/4/2025,1082,2002,402,0,1732,649,West,,,
1184,5/4/2025,1136,2002,402,0,1732,2094,West,,,
1185,5/4/2025,1072,2034,402,3,0,1342,West,,,
1186,5/4/2025,1186,2001,402,0,824.7,1992,West,,,
1187,5/4/2025,1038,2001,404,1,0,2546,East,,,
1188,5/4/2025,1087,2053,403,3,2440.6,4684,West,,,
1189,5/4/2025,1095,2059,401,2,1638.56,539,East,,,
1190,5/4/2025,1020,2096,402,0,2688.72,3884,East,,,
1191,5/4/2025,1068,2099,404,0,1938.96,3705,East,,,
1192,5/4/2025,1139,2060,402,1,1102.63,3585,East,,,
1193,5/4/2025,1064,2048,401,0,715.26,5089,East,,,
1194,5/4/2025,1196,2091,402,3,0,3483,West,,,
1195,5/4/2025,1197,2056,402,0,1049.44,1770,East,,,
1196,5/4/2025,1050,2058,401,1,1800.22,5449,West,,,
1197,5/4/2025,1121,2049,403,2,751.87,3200,West,,,
1198,5/4/2025,1040,2080,401,0,1664.52,160,East,,,
1199,5/4/2025,1064,2061,403,1,179.93,5521,East,,,
1200,5/4/2025,1092,2006,402,0,198,3927,East,,,
1201,5/4/2025,1060,2081,404,2,1193.95,2048,East,,,
1202,5/4/2025,1003,2021,403,0,2506.23,2444,East,,,
1203,5/4/2025,1101,2031,401,0,1130.6,1997,East,,,
1204,5/4/2025,1148,2088,404,1,0,4227,East,,,
1205,5/4/2025,1095,2098,401,1,2451.22,2285,West,,,
1206,5/4/2025,1040,2063,401,2,883.94,586,East,,,
1207,5/4/2025,1194,2080,401,0,1664.52,5728,West,,,
1208,5/4/2025,1091,2082,402,0,0,5227,West,,,
1209,5/4/2025,1032,2062,402,2,1981.95,5475,West,,,
1210,5/4/2025,1142,2082,403,3,799.8,1195,East,,,
1211,5/4/2025,1187,2024,401,3,372.81,2252,West,,,
1212,5/4/2025,1091,2092,402,2,385.77,369,West,,,
1213,5/4/2025,1010,2062,404,2,990.98,3273,West,,,
1214,5/4/2025,1138,2089,404,1,744.34,2671,East,,,
1215,5/4/2025,1145,2023,403,2,1503.26,70,East,,,
1216,5/4/2025,1187,2059,403,1,1843.38,4103,West,,,
1217,5/4/2025,1017,2067,402,3,0,4072,West,,,
1218,5/4/2025,1075,2033,403,3,836.25,64,East,,,
1219,5/4/2025,1000,2099,404,1,2326.75,4543,West,,,
1220,5/4/2025,1004,2079,403,1,0,1526,West,,,
1221,5/4/2025,1082,2092,401,3,0,3904,West,,,
1222,5/4/2025,1048,2067,404,1,785.56,1898,West,,,
1223,5/4/2025,1156,2036,403,3,0,1774,East,,,
1224,5/4/2025,1164,2041,401,0,804.21,4773,West,,,
1225,5/4/2025,1133,2084,401,0,0,247,West,,,
1226,5/4/2025,1033,2022,401,1,604.06,3139,East,,,
1227,5/4/2025,1027,2062,402,0,1238.72,1666,West,,,
1228,5/4/2025,1008,2073,404,3,1498.29,3127,East,,,
1229,5/4/2025,1134,2079,403,0,950.54,3728,East,,,
1230,5/4/2025,1093,2028,401,0,1275.88,1454,East,,,
1231,5/4/2025,1053,2083,404,0,2304.48,615,East,,,
1232,5/4/2025,1119,2081,401,2,0,5163,East,,,
1233,5/4/2025,1142,2095,404,2,1177.9,1011,West,,,
1234,5/4/2025,1181,2007,403,0,583.39,4117,West,,,
1235,5/4/2025,1187,2009,403,0,265.24,4673,West,,,
1236,5/4/2025,1055,2066,401,0,2580.3,85,East,,,
1237,5/4/2025,1185,2029,404,1,12.16,1428,West,,,
1238,5/4/2025,1049,2067,402,1,261.86,3548,West,,,
1239,5/4/2025,1142,2095,404,0,1963.16,5710,West,,,
1240,5/4/2025,1196,2081,403,3,746.22,60,West,,,
1241,5/4/2025,1179,2085,404,0,242.15,4633,East,,,
1242,5/4/2025,1042,2023,404,2,2254.9,829,West,,,
1243,5/4/2025,1168,2020,404,2,601.33,1543,East,,,
1244,5/4/2025,1080,2070,403,2,0,5605,West,,,
1245,5/4/2025,1105,2097,404,2,673.68,4849,East,,,
1246,5/4/2025,1155,2030,402,3,509.91,2115,West,,,
1247,5/4/2025,1196,2070,403,2,27.34,5409,West,,,
1248,5/4/2025,1115,2057,404,0,1747.92,3468,West,,,
1249,5/4/2025,1185,2004,403,0,2781.75,1179,East,,,
1250,5/4/2025,1132,2017,403,0,0,3684,East,,,
1251,5/4/2025,1076,2028,402,2,1020.7,116,West,,,
1252,5/4/2025,1005,2098,403,1,3268.3,643,East,,,
1253,5/4/2025,1024,2004,404,2,1483.6,5323,West,,,
1254,5/4/2025,1039,2017,403,2,370.96,223,East,,,
1255,5/4/2025,1149,2031,402,2,904.48,3235,East,,,
1256,5/4/2025,1076,2011,404,1,737.53,2564,West,,,
1257,5/4/2025,1187,2009,403,3,198.93,2360,East,,,
1258,5/4/2025,1044,2062,401,2,495.49,2487,West,,,
1259,5/4/2025,1009,2093,404,0,0,5023,East,,,
1260,5/4/2025,1199,2007,403,2,1400.14,5116,West,,,
1261,5/4/2025,1111,2053,401,1,3294.81,89,West,,,
1262,5/4/2025,1191,2083,401,3,768.16,92,East,,,
1263,5/4/2025,1013,2039,401,2,1562.3,4750,East,,,
1264,5/4/2025,1138,2072,402,2,672.48,1500,West,,,
1265,5/4/2025,1128,2089,402,1,744.34,2729,West,,,
1266,5/4/2025,1012,2086,404,3,2682.3,5780,East,,,
1267,5/4/2025,1192,2076,401,1,1450.93,1537,East,,,
1268,5/4/2025,1110,2037,404,1,324.13,3851,West,,,
1269,5/4/2025,1033,2043,401,3,4367.25,3283,East,,,
1270,5/4/2025,1146,2095,401,3,1963.16,4510,East,,,
1271,5/4/2025,1067,2010,404,3,0,4238,East,,,
1272,5/4/2025,1198,2089,402,1,744.34,864,East,,,
1273,5/4/2025,1123,2071,402,3,1845.48,4637,East,,,
1274,5/4/2025,1101,2083,402,1,2074.03,2975,East,,,
1275,5/4/2025,1062,2009,403,3,66.31,1152,West,,,
1276,5/4/2025,1082,2087,401,0,318.64,3912,West,,,
1277,5/4/2025,1171,2052,404,2,0,388,West,,,
1278,5/4/2025,1089,2024,403,2,298.25,1230,West,,,
1279,5/4/2025,1152,2083,401,2,1843.58,4785,West,,,
1280,5/4/2025,1043,2044,404,1,373.64,5089,East,,,
1281,5/4/2025,1112,2005,402,1,0,3482,West,,,
1282,5/4/2025,1175,2047,402,0,1004.94,4335,East,,,
1283,5/4/2025,1028,2094,401,1,888.03,2192,West,,,
1284,5/4/2025,1158,2018,403,0,2169.04,2407,East,,,
1285,5/4/2025,1087,2088,401,2,567.48,3008,West,,,
1286,5/4/2025,1115,2060,401,2,980.11,3449,East,,,
1287,5/4/2025,1053,2094,402,1,888.03,3884,West,,,
1288,5/4/2025,1139,2066,403,3,2580.3,402,East,,,
1289,5/4/2025,1159,2093,402,0,0,1214,West,,,
1290,5/4/2025,1096,2074,401,2,1055.2,53,West,,,
1291,5/4/2025,1043,2007,403,1,525.05,5204,West,,,
1292,5/4/2025,1178,2079,403,0,950.54,3699,East,,,
1293,5/4/2025,1119,2083,401,0,768.16,4119,West,,,
1294,5/4/2025,1099,2084,403,2,0,3508,East,,,
1295,5/4/2025,1027,2002,403,3,866,2696,West,,,
1296,5/4/2025,1059,2048,401,2,572.21,5065,East,,,
1297,5/4/2025,1124,2076,401,1,2176.39,1222,West,,,
1298,5/4/2025,1050,2064,404,0,1470.2,3968,West,,,
1299,5/4/2025,1010,2031,403,2,1356.72,1465,East,,,
1300,5/4/2025,1125,2050,402,0,373.56,2536,West,,,
1301,5/4/2025,1088,2087,403,2,509.82,818,West,,,
1302,5/4/2025,1160,2038,402,2,2223.62,500,East,,,
1303,5/4/2025,1015,2080,403,3,2496.78,2120,West,,,
1304,5/4/2025,1007,2071,403,1,553.64,5516,East,,,
1305,5/4/2025,1038,2043,404,1,786.1,1524,West,,,
1306,5/4/2025,1022,2093,404,1,2721.38,4913,West,,,
1307,5/4/2025,1106,2030,402,3,1019.82,3742,East,,,
1308,5/4/2025,1079,2077,403,3,561.83,457,West,,,
1309,5/4/2025,1138,2016,402,1,872.15,1771,East,,,
1310,5/4/2025,1148,2069,402,1,418.3,4012,East,,,
1311,5/4/2025,1079,2088,402,3,709.35,3393,East,,,
1312,5/4/2025,1197,2018,402,2,867.62,5519,East,,,
1313,5/4/2025,1017,2071,401,1,553.64,3772,West,,,
1314,5/4/2025,1081,2018,401,2,867.62,5635,East,,,
1315,5/4/2025,1105,2052,403,3,731.26,4581,West,,,
1316,5/4/2025,1190,2081,403,1,0,677,East,,,
1317,5/4/2025,1199,2024,401,1,223.69,1851,East,,,
1318,5/4/2025,1047,2003,403,1,346.66,829,East,,,
1319,5/4/2025,1152,2029,402,0,27.02,3852,West,,,
1320,5/4/2025,1091,2010,404,1,210.17,2992,East,,,
1321,5/4/2025,1128,2077,404,2,0,152,West,,,
1322,5/4/2025,1047,2049,404,3,0,4572,West,,,
1323,5/4/2025,1035,2020,402,1,676.49,4035,East,,,
1324,5/4/2025,1008,2052,401,2,585.01,2154,West,,,
1325,5/4/2025,1105,2028,402,1,1148.29,3653,West,,,
1326,5/4/2025,1016,2022,404,3,2684.72,2607,West,,,
1327,5/4/2025,1176,2041,404,1,1447.58,604,East,,,
1328,5/4/2025,1109,2051,401,3,469.28,878,West,,,
1329,5/4/2025,1184,2040,404,0,103.62,4053,East,,,
1330,5/4/2025,1133,2013,404,3,3741.44,5404,West,,,
1331,5/4/2025,1010,2031,404,0,1130.6,956,East,,,
1332,5/4/2025,1142,2049,401,1,0,1478,West,,,
1333,5/4/2025,1074,2056,404,2,839.55,1447,East,,,
1334,5/4/2025,1198,2036,404,1,392.36,2667,East,,,
1335,5/4/2025,1108,2037,401,1,648.25,5383,West,,,
1336,5/4/2025,1118,2082,404,0,799.8,3301,West,,,
1337,5/4/2025,1184,2064,401,1,264.64,4878,West,,,
1338,5/4/2025,1199,2074,402,3,1978.5,4745,West,,,
1339,5/4/2025,1105,2041,404,0,0,1335,East,,,
1340,5/4/2025,1045,2058,402,3,0,4552,West,,,
1341,5/4/2025,1023,2032,403,1,1702.08,4427,West,,,
