TransactionID,CustomerID,ProductID,SaleDate,SaleAmount,Expenses,Coast,StoreID,CampaignID,
000904,001046,2078,2025-05-04,454.43,5305.00,West,404,2,
000905,001156,2003,2025-05-04,1925.90,714.00,East,402,3,
000906,001124,2014,2025-05-04,0.00,1300.00,East,404,3,
000907,001011,2008,2025-05-04,106.54,1149.00,East,403,2,
000908,001003,2090,2025-05-04,57.31,4730.00,East,402,2,
000909,001132,2066,2025-05-04,1548.18,4978.00,West,401,3,
000910,001169,2093,2025-05-04,755.94,1863.00,West,402,3,
000911,001088,2084,2025-05-04,0.00,1602.00,East,404,1,
000912,001142,2078,2025-05-04,568.04,563.00,West,401,0,
000914,001042,2009,2025-05-04,53.05,2870.00,East,404,2,
000915,001061,2042,2025-05-04,167.61,5594.00,West,403,0,
000916,001129,2028,2025-05-04,2551.76,5833.00,East,404,3,
000917,001060,2010,2025-05-04,544.88,3478.00,East,404,3,
000918,001146,2057,2025-05-04,436.98,4089.00,West,401,3,
000919,001114,2040,2025-05-04,34.54,2328.00,West,401,3,
000920,001190,2083,2025-05-04,2304.48,2291.00,West,401,0,
000921,001103,2052,2025-05-04,2193.78,1021.00,West,401,0,
000922,001023,2077,2025-05-04,505.65,5696.00,East,403,1,
000923,001167,2085,2025-05-04,387.44,4038.00,West,404,2,
000924,001093,2006,2025-05-04,594.00,5396.00,East,402,3,
000925,001084,2071,2025-05-04,492.13,392.00,East,404,2,
000926,001183,2057,2025-05-04,873.96,3781.00,West,401,0,
000927,001194,2084,2025-05-04,563.70,936.00,West,402,0,
000928,001087,2045,2025-05-04,499.42,4981.00,East,403,2,
000929,001179,2013,2025-05-04,1683.65,1013.00,East,401,1,
000930,001126,2017,2025-05-04,927.40,4103.00,West,404,0,
000931,001065,2078,2025-05-04,127.81,2765.00,East,402,1,
000932,001030,2050,2025-05-04,186.78,3816.00,West,402,3,
000933,001005,2024,2025-05-04,621.35,3748.00,East,403,0,
000935,001197,2057,2025-05-04,1179.85,2684.00,West,404,1,
000936,001127,2000,2025-05-04,969.31,628.00,West,401,3,
000937,001149,2061,2025-05-04,359.86,4578.00,East,402,1,
000938,001187,2016,2025-05-04,2584.16,2062.00,East,401,3,
000939,001168,2076,2025-05-04,2418.21,5057.00,East,403,3,
000940,001107,2077,2025-05-04,898.93,1245.00,East,402,2,
000942,001034,2017,2025-05-04,0.00,4866.00,West,404,2,
000943,001179,2070,2025-05-04,61.52,1727.00,East,403,1,
000944,001051,2026,2025-05-04,338.50,2498.00,West,403,2,
000945,001172,2016,2025-05-04,516.83,3510.00,West,402,2,
000946,001181,2014,2025-05-04,246.30,1237.00,West,403,3,
000947,001149,2073,2025-05-04,799.09,5706.00,East,404,2,
000948,001108,2001,2025-05-04,412.35,4551.00,East,401,0,
000949,001097,2018,2025-05-04,1084.52,1669.00,East,401,0,
000950,001051,2034,2025-05-04,217.87,825.00,East,402,2,
000952,001176,2037,2025-05-04,720.28,2169.00,East,402,0,
000953,001091,2057,2025-05-04,786.56,2908.00,West,401,1,
000954,001190,2082,2025-05-04,239.94,58.00,East,404,1,
000955,001130,2089,2025-05-04,413.52,3795.00,East,403,0,
000956,001097,2049,2025-05-04,0.00,1682.00,East,404,2,
000957,001141,2006,2025-05-04,0.00,500.00,East,401,2,
000958,001051,2079,2025-05-04,1710.97,4364.00,East,404,1,
000959,001162,2090,2025-05-04,257.90,5771.00,East,403,1,
000960,001198,2092,2025-05-04,771.54,1845.00,West,402,2,
000961,001114,2022,2025-05-04,3020.31,1137.00,West,401,1,
000962,001044,2094,2025-05-04,493.35,1843.00,West,401,3,
000963,001010,2054,2025-05-04,720.41,3238.00,West,403,2,
000964,001033,2020,2025-05-04,751.66,3700.00,East,403,0,
000965,001084,2059,2025-05-04,0.00,537.00,East,402,0,
000966,001039,2041,2025-05-04,0.00,2506.00,East,401,2,
000967,001125,2073,2025-05-04,1997.72,3045.00,West,403,0,
000968,001005,2090,2025-05-04,193.43,4249.00,West,403,1,
000969,001047,2066,2025-05-04,464.45,4139.00,East,401,1,
000970,001106,2069,2025-05-04,464.78,2247.00,East,404,0,
000971,001089,2028,2025-05-04,0.00,1538.00,East,402,2,
000972,001084,2046,2025-05-04,0.00,819.00,East,403,1,
000973,001192,2079,2025-05-04,950.54,1599.00,West,404,0,
000974,001029,2085,2025-05-04,726.45,3631.00,East,403,3,
000975,001061,2082,2025-05-04,533.20,158.00,East,402,0,
000976,001174,2041,2025-05-04,804.21,1775.00,West,404,0,
000977,001098,2032,2025-05-04,0.00,2509.00,West,403,0,
000979,001124,2005,2025-05-04,1157.71,1772.00,West,403,1,
000980,001082,2065,2025-05-04,1411.02,596.00,East,401,0,
000982,001053,2085,2025-05-04,726.45,1355.00,West,402,3,
000983,001026,2026,2025-05-04,423.12,4757.00,West,404,0,
000984,001191,2087,2025-05-04,477.96,5702.00,East,402,0,
000985,001117,2091,2025-05-04,1811.58,5560.00,West,403,0,
000986,001022,2009,2025-05-04,119.36,2335.00,West,401,1,
000987,001064,2071,2025-05-04,1107.29,5847.00,West,401,1,
000989,001161,2051,2025-05-04,375.42,281.00,West,404,2,
000990,001004,2049,2025-05-04,939.84,1368.00,East,401,0,
000992,001179,2009,2025-05-04,66.31,4108.00,East,403,0,
000993,001074,2087,2025-05-04,477.96,1038.00,East,403,0,
000994,001072,2097,2025-05-04,842.10,816.00,East,404,3,
000995,001101,2084,2025-05-04,1127.40,116.00,West,401,3,
000996,001040,2068,2025-05-04,2952.86,4398.00,East,402,1,
000997,001191,2050,2025-05-04,504.31,515.00,East,403,1,
000998,001076,2086,2025-05-04,2682.30,1522.00,West,403,0,
000999,001141,2071,2025-05-04,1230.32,435.00,East,402,0,
001001,001078,2026,2025-05-04,761.62,5506.00,East,403,1,
001002,001105,2082,2025-05-04,239.94,4780.00,East,402,1,
001003,001047,2028,2025-05-04,1148.29,2767.00,West,403,1,
001004,001029,2023,2025-05-04,2818.62,3547.00,East,401,3,
001005,001165,2070,2025-05-04,54.69,1848.00,East,401,2,
001006,001171,2008,2025-05-04,133.18,2558.00,West,403,0,
001007,001050,2092,2025-05-04,771.54,1585.00,West,404,2,
001008,001091,2016,2025-05-04,1292.08,568.00,West,402,0,
001009,001072,2079,2025-05-04,855.49,691.00,West,401,1,
001010,001081,2062,2025-05-04,495.49,5150.00,East,404,2,
001011,001157,2084,2025-05-04,253.67,4117.00,West,403,1,
001012,001144,2072,2025-05-04,672.48,5993.00,East,403,2,
001013,001109,2021,2025-05-04,668.33,4295.00,West,401,2,
001014,001063,2028,2025-05-04,510.35,4462.00,East,404,2,
001015,001092,2017,2025-05-04,1854.80,2137.00,East,403,3,
001016,001118,2057,2025-05-04,699.17,1651.00,West,403,2,
001017,001124,2070,2025-05-04,30.76,4258.00,East,401,1,
001018,001165,2077,2025-05-04,449.46,3303.00,West,401,2,
001019,001035,2068,2025-05-04,1968.58,488.00,West,402,2,
001020,001187,2080,2025-05-04,0.00,2918.00,East,401,0,
001021,001004,2064,2025-05-04,882.12,2084.00,West,401,3,
001022,001196,2075,2025-05-04,2341.92,3852.00,West,402,0,
001023,001141,2033,2025-05-04,0.00,3425.00,West,404,1,
001024,001093,2050,2025-05-04,448.27,5779.00,West,402,2,
001025,001034,2059,2025-05-04,1536.15,2203.00,West,401,3,
001026,001093,2064,2025-05-04,793.91,1806.00,East,401,1,
001027,001157,2087,2025-05-04,286.78,5513.00,East,402,1,
001028,001114,2020,2025-05-04,676.49,3749.00,East,402,1,
001029,001188,2093,2025-05-04,1814.26,2577.00,West,404,2,
001030,001010,2028,2025-05-04,1148.29,3001.00,West,404,1,
001031,001016,2033,2025-05-04,2257.88,2091.00,East,403,1,
001032,001010,2085,2025-05-04,387.44,2520.00,East,402,2,
001033,001099,2060,2025-05-04,0.00,1079.00,East,404,0,
001034,001010,2083,2025-05-04,768.16,4907.00,West,403,0,
001035,001180,2066,2025-05-04,1238.54,2556.00,West,403,2,
001036,001148,2069,2025-05-04,697.17,591.00,East,402,3,
001037,001167,2048,2025-05-04,1072.89,1206.00,West,403,0,
001038,001132,2032,2025-05-04,851.04,3586.00,East,404,1,
001039,001132,2051,2025-05-04,187.71,42.00,West,403,2,
001040,001124,2061,2025-05-04,0.00,1842.00,East,401,1,
001041,001112,2021,2025-05-04,835.41,4108.00,East,402,0,
001042,001131,2082,2025-05-04,239.94,1117.00,East,403,1,
001043,001038,2023,2025-05-04,0.00,5279.00,West,402,2,
001044,001154,2091,2025-05-04,3260.84,2668.00,East,401,1,
001045,001106,2042,2025-05-04,1173.27,1851.00,East,401,3,
001046,001172,2061,2025-05-04,719.71,1407.00,West,404,1,
001047,001151,2020,2025-05-04,1127.49,5237.00,East,404,0,
001048,001062,2005,2025-05-04,385.90,1730.00,West,402,1,
001049,001034,2080,2025-05-04,2996.14,4506.00,West,401,1,
001050,001014,2021,2025-05-04,1503.74,21.00,East,403,1,
001051,001132,2051,2025-05-04,281.57,3953.00,East,401,2,
001052,001021,2027,2025-05-04,775.83,2269.00,West,404,3,
001053,001123,2021,2025-05-04,0.00,3426.00,West,402,3,
001054,001153,2018,2025-05-04,867.62,5563.00,East,402,2,
001055,001042,2092,2025-05-04,1446.63,5874.00,West,403,3,
001056,001152,2075,2025-05-04,2107.73,4203.00,East,401,1,
001057,001096,2049,2025-05-04,939.84,1166.00,East,402,0,
001058,001004,2025,2025-05-04,0.00,4359.00,West,404,1,
001059,001155,2012,2025-05-04,623.19,5160.00,East,402,3,
001060,001157,2076,2025-05-04,2418.21,953.00,West,401,0,
001061,001023,2061,2025-05-04,199.92,5434.00,West,402,0,
001062,001198,2086,2025-05-04,894.10,3622.00,West,404,3,
001063,001094,2005,2025-05-04,771.80,3647.00,West,404,1,
001065,001150,2094,2025-05-04,2466.75,3397.00,West,401,3,
001066,001034,2032,2025-05-04,1702.08,3481.00,West,404,1,
001067,001021,2036,2025-05-04,348.77,5445.00,West,404,2,
001069,001133,2000,2025-05-04,872.38,3276.00,West,404,1,
001070,001176,2040,2025-05-04,55.26,5180.00,West,404,2,
001071,001027,2019,2025-05-04,747.14,1544.00,East,404,2,
001072,001066,2068,2025-05-04,1968.58,3326.00,West,404,2,
001073,001156,2035,2025-05-04,0.00,2555.00,East,404,1,
001074,001105,2070,2025-05-04,0.00,291.00,East,404,1,
001075,001094,2071,2025-05-04,984.26,5636.00,East,404,2,
001076,001078,2073,2025-05-04,499.43,4906.00,East,403,3,
001077,001188,2017,2025-05-04,417.33,2604.00,East,401,1,
001078,001114,2089,2025-05-04,827.04,2913.00,East,402,0,
001079,001054,2065,2025-05-04,376.27,879.00,West,404,2,
001080,001140,2078,2025-05-04,255.62,1286.00,West,401,1,
001081,001099,2081,2025-05-04,1492.44,2729.00,West,401,0,
001082,001037,2060,2025-05-04,1225.14,750.00,East,404,0,
001083,001016,2033,2025-05-04,2007.00,3704.00,West,402,2,
001084,001020,2077,2025-05-04,561.83,5202.00,East,401,3,
001085,001102,2078,2025-05-04,142.01,3694.00,East,403,0,
001086,001198,2022,2025-05-04,671.18,5130.00,East,404,3,
001087,001002,2025,2025-05-04,503.32,704.00,West,403,1,
001088,001008,2076,2025-05-04,1450.93,4285.00,West,402,1,
001089,001172,2004,2025-05-04,834.52,1252.00,West,403,1,
001090,001167,2000,2025-05-04,969.31,1225.00,West,402,0,
001091,001070,2099,2025-05-04,1551.17,5917.00,East,404,2,
001092,001171,2050,2025-05-04,168.10,2304.00,West,404,1,
001093,001132,2001,2025-05-04,2061.75,4588.00,East,401,0,
001094,001140,2036,2025-05-04,348.77,5274.00,West,403,2,
001095,001070,2028,2025-05-04,2551.76,2633.00,East,402,3,
001096,001103,2073,2025-05-04,0.00,1756.00,West,401,2,
001097,001044,2052,2025-05-04,2193.78,4599.00,West,401,0,
001098,001128,2037,2025-05-04,0.00,5502.00,East,403,0,
001100,001096,2072,2025-05-04,378.27,2875.00,East,404,1,
001102,001150,2003,2025-05-04,1155.54,4583.00,East,404,0,
001103,001066,2008,2025-05-04,59.93,255.00,West,404,1,
001104,001173,2089,2025-05-04,0.00,844.00,East,402,2,
001105,001105,2045,2025-05-04,499.42,110.00,West,401,2,
001106,001063,2036,2025-05-04,653.94,3936.00,East,401,3,
001107,001172,2095,2025-05-04,981.58,2326.00,East,403,0,
001108,001141,2022,2025-05-04,0.00,1247.00,East,404,2,
001109,001090,2027,2025-05-04,698.25,2093.00,East,403,1,
001110,001191,2087,2025-05-04,955.92,371.00,East,402,3,
001111,001188,2025,2025-05-04,251.66,1135.00,West,402,1,
001112,001067,2026,2025-05-04,380.81,1007.00,East,402,1,
001113,001063,2079,2025-05-04,1710.97,4341.00,West,403,1,
001115,001173,2084,2025-05-04,281.85,4012.00,West,404,0,
001116,001195,2069,2025-05-04,697.17,449.00,East,401,3,
001117,001095,2079,2025-05-04,950.54,3024.00,West,403,3,
001118,001147,2035,2025-05-04,809.99,5212.00,West,404,1,
001119,001195,2065,2025-05-04,1411.02,1728.00,West,403,3,
001120,001056,2096,2025-05-04,0.00,4317.00,West,402,0,
001122,001128,2044,2025-05-04,373.64,162.00,West,404,1,
001123,001117,2015,2025-05-04,1619.93,2300.00,East,404,2,
001124,001176,2001,2025-05-04,371.12,4433.00,East,401,1,
001125,001097,2074,2025-05-04,527.60,1321.00,West,401,2,
001126,001092,2078,2025-05-04,383.43,1719.00,West,403,1,
001127,001140,2033,2025-05-04,1338.00,2828.00,East,402,2,
001128,001120,2078,2025-05-04,227.22,4338.00,West,403,2,
001129,001047,2063,2025-05-04,0.00,16.00,East,404,1,
001130,001107,2089,2025-05-04,330.82,1896.00,East,403,2,
001131,001102,2035,2025-05-04,1619.98,5586.00,West,404,1,
001132,001146,2016,2025-05-04,0.00,1670.00,West,402,0,
001133,001184,2034,2025-05-04,680.85,869.00,West,402,3,
001134,001097,2025,2025-05-04,1258.29,2592.00,West,402,1,
001135,001121,2001,2025-05-04,0.00,5571.00,East,402,3,
001136,001127,2017,2025-05-04,0.00,4473.00,East,403,3,
001138,001025,2088,2025-05-04,0.00,2737.00,West,402,0,
001139,001055,2032,2025-05-04,945.60,3141.00,West,404,0,
001140,001115,2095,2025-05-04,0.00,5444.00,West,403,2,
001141,001092,2046,2025-05-04,80.23,533.00,West,403,2,
001142,001005,2052,2025-05-04,1170.02,1722.00,East,401,2,
001143,001173,2077,2025-05-04,1516.94,698.00,West,402,1,
001144,001199,2036,2025-05-04,871.92,5425.00,West,403,2,
001145,001172,2065,2025-05-04,2822.04,5065.00,West,404,3,
001146,001020,2048,2025-05-04,1072.89,3953.00,West,403,3,
001147,001161,2018,2025-05-04,1301.42,4791.00,West,402,2,
001149,001020,2020,2025-05-04,1014.74,661.00,East,403,1,
001150,001080,2040,2025-05-04,55.26,402.00,East,403,2,
001151,001154,2082,2025-05-04,639.84,3894.00,West,404,2,
001152,001113,2099,2025-05-04,646.32,5021.00,West,403,3,
001153,001105,2021,2025-05-04,835.41,1476.00,East,402,0,
001154,001032,2093,2025-05-04,2419.01,2049.00,West,402,2,
001155,001190,2089,2025-05-04,0.00,55.00,East,401,1,
001156,001042,2050,2025-05-04,1120.68,2625.00,East,401,0,
001157,001016,2060,2025-05-04,816.76,866.00,East,401,0,
001158,001197,2050,2025-05-04,560.34,4801.00,East,401,0,
001159,001067,2079,2025-05-04,1901.08,3850.00,East,402,0,
001160,001167,2049,2025-05-04,0.00,1114.00,East,403,1,
001161,001063,2094,2025-05-04,493.35,5498.00,West,403,3,
001162,001160,2016,2025-05-04,1162.87,1901.00,West,402,1,
001163,001007,2004,2025-05-04,2225.40,3747.00,West,403,2,
001164,001121,2059,2025-05-04,2048.20,4911.00,East,403,3,
001165,001034,2089,2025-05-04,2481.12,1025.00,West,402,3,
001166,001161,2095,2025-05-04,392.63,4491.00,West,404,2,
001167,001088,2061,2025-05-04,799.68,5439.00,East,402,0,
001168,001113,2039,2025-05-04,976.44,2653.00,West,403,3,
001169,001066,2019,2025-05-04,933.93,2327.00,East,403,0,
001170,001000,2066,2025-05-04,412.85,3693.00,East,402,2,
001171,001073,2060,2025-05-04,0.00,5344.00,West,401,3,
001173,001196,2055,2025-05-04,194.18,4030.00,West,403,1,
001174,001001,2070,2025-05-04,61.52,401.00,West,403,1,
001175,001105,2071,2025-05-04,615.16,5556.00,East,404,3,
001176,001063,2020,2025-05-04,375.83,2962.00,West,404,3,
001177,001056,2033,2025-05-04,836.25,1208.00,West,401,3,
001178,001160,2030,2025-05-04,271.95,1512.00,East,403,2,
001179,001166,2095,2025-05-04,1472.37,4010.00,West,403,3,
001180,001048,2008,2025-05-04,0.00,748.00,West,402,1,
001181,001074,2014,2025-05-04,738.90,3844.00,West,404,3,
001182,001069,2089,2025-05-04,372.17,962.00,West,404,1,
001183,001082,2002,2025-05-04,1732.00,649.00,West,402,0,
001184,001136,2002,2025-05-04,1732.00,2094.00,West,402,0,
001185,001072,2034,2025-05-04,0.00,1342.00,West,402,3,
001186,001186,2001,2025-05-04,824.70,1992.00,West,402,0,
001187,001038,2001,2025-05-04,0.00,2546.00,East,404,1,
001188,001087,2053,2025-05-04,2440.60,4684.00,West,403,3,
001189,001095,2059,2025-05-04,1638.56,539.00,East,401,2,
001190,001020,2096,2025-05-04,2688.72,3884.00,East,402,0,
001191,001068,2099,2025-05-04,1938.96,3705.00,East,404,0,
001192,001139,2060,2025-05-04,1102.63,3585.00,East,402,1,
001193,001064,2048,2025-05-04,715.26,5089.00,East,401,0,
001194,001196,2091,2025-05-04,0.00,3483.00,West,402,3,
001195,001197,2056,2025-05-04,1049.44,1770.00,East,402,0,
001196,001050,2058,2025-05-04,1800.22,5449.00,West,401,1,
001197,001121,2049,2025-05-04,751.87,3200.00,West,403,2,
001198,001040,2080,2025-05-04,1664.52,160.00,East,401,0,
001199,001064,2061,2025-05-04,179.93,5521.00,East,403,1,
001200,001092,2006,2025-05-04,198.00,3927.00,East,402,0,
001201,001060,2081,2025-05-04,1193.95,2048.00,East,404,2,
001202,001003,2021,2025-05-04,2506.23,2444.00,East,403,0,
001203,001101,2031,2025-05-04,1130.60,1997.00,East,401,0,
001204,001148,2088,2025-05-04,0.00,4227.00,East,404,1,
001205,001095,2098,2025-05-04,2451.22,2285.00,West,401,1,
001206,001040,2063,2025-05-04,883.94,586.00,East,401,2,
001207,001194,2080,2025-05-04,1664.52,5728.00,West,401,0,
001208,001091,2082,2025-05-04,0.00,5227.00,West,402,0,
001209,001032,2062,2025-05-04,1981.95,5475.00,West,402,2,
001210,001142,2082,2025-05-04,799.80,1195.00,East,403,3,
001211,001187,2024,2025-05-04,372.81,2252.00,West,401,3,
001212,001091,2092,2025-05-04,385.77,369.00,West,402,2,
001213,001010,2062,2025-05-04,990.98,3273.00,West,404,2,
001214,001138,2089,2025-05-04,744.34,2671.00,East,404,1,
001215,001145,2023,2025-05-04,1503.26,70.00,East,403,2,
001216,001187,2059,2025-05-04,1843.38,4103.00,West,403,1,
001217,001017,2067,2025-05-04,0.00,4072.00,West,402,3,
001218,001075,2033,2025-05-04,836.25,64.00,East,403,3,
001219,001000,2099,2025-05-04,2326.75,4543.00,West,404,1,
001220,001004,2079,2025-05-04,0.00,1526.00,West,403,1,
001221,001082,2092,2025-05-04,0.00,3904.00,West,401,3,
001222,001048,2067,2025-05-04,785.56,1898.00,West,404,1,
001223,001156,2036,2025-05-04,0.00,1774.00,East,403,3,
001225,001133,2084,2025-05-04,0.00,247.00,West,401,0,
001226,001033,2022,2025-05-04,604.06,3139.00,East,401,1,
001227,001027,2062,2025-05-04,1238.72,1666.00,West,402,0,
001228,001008,2073,2025-05-04,1498.29,3127.00,East,404,3,
001229,001134,2079,2025-05-04,950.54,3728.00,East,403,0,
001230,001093,2028,2025-05-04,1275.88,1454.00,East,401,0,
001231,001053,2083,2025-05-04,2304.48,615.00,East,404,0,
001232,001119,2081,2025-05-04,0.00,5163.00,East,401,2,
001233,001142,2095,2025-05-04,1177.90,1011.00,West,404,2,
001234,001181,2007,2025-05-04,583.39,4117.00,West,403,0,
001235,001187,2009,2025-05-04,265.24,4673.00,West,403,0,
001236,001055,2066,2025-05-04,2580.30,85.00,East,401,0,
001237,001185,2029,2025-05-04,12.16,1428.00,West,404,1,
001238,001049,2067,2025-05-04,261.86,3548.00,West,402,1,
001239,001142,2095,2025-05-04,1963.16,5710.00,West,404,0,
001240,001196,2081,2025-05-04,746.22,60.00,West,403,3,
001241,001179,2085,2025-05-04,242.15,4633.00,East,404,0,
001242,001042,2023,2025-05-04,2254.90,829.00,West,404,2,
001243,001168,2020,2025-05-04,601.33,1543.00,East,404,2,
001244,001080,2070,2025-05-04,0.00,5605.00,West,403,2,
001245,001105,2097,2025-05-04,673.68,4849.00,East,404,2,
001246,001155,2030,2025-05-04,509.91,2115.00,West,402,3,
001247,001196,2070,2025-05-04,27.34,5409.00,West,403,2,
001248,001115,2057,2025-05-04,1747.92,3468.00,West,404,0,
001249,001185,2004,2025-05-04,2781.75,1179.00,East,403,0,
001250,001132,2017,2025-05-04,0.00,3684.00,East,403,0,
001251,001076,2028,2025-05-04,1020.70,116.00,West,402,2,
001252,001005,2098,2025-05-04,3268.30,643.00,East,403,1,
001253,001024,2004,2025-05-04,1483.60,5323.00,West,404,2,
001254,001039,2017,2025-05-04,370.96,223.00,East,403,2,
001255,001149,2031,2025-05-04,904.48,3235.00,East,402,2,
001256,001076,2011,2025-05-04,737.53,2564.00,West,404,1,
001257,001187,2009,2025-05-04,198.93,2360.00,East,403,3,
001258,001044,2062,2025-05-04,495.49,2487.00,West,401,2,
001259,001009,2093,2025-05-04,0.00,5023.00,East,404,0,
001260,001199,2007,2025-05-04,1400.14,5116.00,West,403,2,
001261,001111,2053,2025-05-04,3294.81,89.00,West,401,1,
001262,001191,2083,2025-05-04,768.16,92.00,East,401,3,
001263,001013,2039,2025-05-04,1562.30,4750.00,East,401,2,
001264,001138,2072,2025-05-04,672.48,1500.00,West,402,2,
001265,001128,2089,2025-05-04,744.34,2729.00,West,402,1,
001266,001012,2086,2025-05-04,2682.30,5780.00,East,404,3,
001267,001192,2076,2025-05-04,1450.93,1537.00,East,401,1,
001268,001110,2037,2025-05-04,324.13,3851.00,West,404,1,
001270,001146,2095,2025-05-04,1963.16,4510.00,East,401,3,
001271,001067,2010,2025-05-04,0.00,4238.00,East,404,3,
001272,001198,2089,2025-05-04,744.34,864.00,East,402,1,
001273,001123,2071,2025-05-04,1845.48,4637.00,East,402,3,
001274,001101,2083,2025-05-04,2074.03,2975.00,East,402,1,
001275,001062,2009,2025-05-04,66.31,1152.00,West,403,3,
001276,001082,2087,2025-05-04,318.64,3912.00,West,401,0,
001277,001171,2052,2025-05-04,0.00,388.00,West,404,2,
001278,001089,2024,2025-05-04,298.25,1230.00,West,403,2,
001279,001152,2083,2025-05-04,1843.58,4785.00,West,401,2,
001280,001043,2044,2025-05-04,373.64,5089.00,East,404,1,
001281,001112,2005,2025-05-04,0.00,3482.00,West,402,1,
001282,001175,2047,2025-05-04,1004.94,4335.00,East,402,0,
001283,001028,2094,2025-05-04,888.03,2192.00,West,401,1,
001284,001158,2018,2025-05-04,2169.04,2407.00,East,403,0,
001285,001087,2088,2025-05-04,567.48,3008.00,West,401,2,
001286,001115,2060,2025-05-04,980.11,3449.00,East,401,2,
001287,001053,2094,2025-05-04,888.03,3884.00,West,402,1,
001288,001139,2066,2025-05-04,2580.30,402.00,East,403,3,
001289,001159,2093,2025-05-04,0.00,1214.00,West,402,0,
001290,001096,2074,2025-05-04,1055.20,53.00,West,401,2,
001291,001043,2007,2025-05-04,525.05,5204.00,West,403,1,
001292,001178,2079,2025-05-04,950.54,3699.00,East,403,0,
001293,001119,2083,2025-05-04,768.16,4119.00,West,401,0,
001294,001099,2084,2025-05-04,0.00,3508.00,East,403,2,
001295,001027,2002,2025-05-04,866.00,2696.00,West,403,3,
001296,001059,2048,2025-05-04,572.21,5065.00,East,401,2,
001297,001124,2076,2025-05-04,2176.39,1222.00,West,401,1,
001298,001050,2064,2025-05-04,1470.20,3968.00,West,404,0,
001299,001010,2031,2025-05-04,1356.72,1465.00,East,403,2,
001300,001125,2050,2025-05-04,373.56,2536.00,West,402,0,
001301,001088,2087,2025-05-04,509.82,818.00,West,403,2,
001302,001160,2038,2025-05-04,2223.62,500.00,East,402,2,
001303,001015,2080,2025-05-04,2496.78,2120.00,West,403,3,
001304,001007,2071,2025-05-04,553.64,5516.00,East,403,1,
001305,001038,2043,2025-05-04,786.10,1524.00,West,404,1,
001306,001022,2093,2025-05-04,2721.38,4913.00,West,404,1,
001307,001106,2030,2025-05-04,1019.82,3742.00,East,402,3,
001308,001079,2077,2025-05-04,561.83,457.00,West,403,3,
001309,001138,2016,2025-05-04,872.15,1771.00,East,402,1,
001310,001148,2069,2025-05-04,418.30,4012.00,East,402,1,
001311,001079,2088,2025-05-04,709.35,3393.00,East,402,3,
001312,001197,2018,2025-05-04,867.62,5519.00,East,402,2,
001313,001017,2071,2025-05-04,553.64,3772.00,West,401,1,
001314,001081,2018,2025-05-04,867.62,5635.00,East,401,2,
001315,001105,2052,2025-05-04,731.26,4581.00,West,403,3,
001316,001190,2081,2025-05-04,0.00,677.00,East,403,1,
001317,001199,2024,2025-05-04,223.69,1851.00,East,401,1,
001318,001047,2003,2025-05-04,346.66,829.00,East,403,1,
001319,001152,2029,2025-05-04,27.02,3852.00,West,402,0,
001320,001091,2010,2025-05-04,210.17,2992.00,East,404,1,
001321,001128,2077,2025-05-04,0.00,152.00,West,404,2,
001322,001047,2049,2025-05-04,0.00,4572.00,West,404,3,
001323,001035,2020,2025-05-04,676.49,4035.00,East,402,1,
001324,001008,2052,2025-05-04,585.01,2154.00,West,401,2,
001325,001105,2028,2025-05-04,1148.29,3653.00,West,402,1,
001326,001016,2022,2025-05-04,2684.72,2607.00,West,404,3,
001327,001176,2041,2025-05-04,1447.58,604.00,East,404,1,
001328,001109,2051,2025-05-04,469.28,878.00,West,401,3,
001329,001184,2040,2025-05-04,103.62,4053.00,East,404,0,
001331,001010,2031,2025-05-04,1130.60,956.00,East,404,0,
001332,001142,2049,2025-05-04,0.00,1478.00,West,401,1,
001333,001074,2056,2025-05-04,839.55,1447.00,East,404,2,
001334,001198,2036,2025-05-04,392.36,2667.00,East,404,1,
001335,001108,2037,2025-05-04,648.25,5383.00,West,401,1,
001336,001118,2082,2025-05-04,799.80,3301.00,West,404,0,
001337,001184,2064,2025-05-04,264.64,4878.00,West,401,1,
001338,001199,2074,2025-05-04,1978.50,4745.00,West,402,3,
001339,001105,2041,2025-05-04,0.00,1335.00,East,404,0,
001340,001045,2058,2025-05-04,0.00,4552.00,West,402,3,
001341,001023,2032,2025-05-04,1702.08,4427.00,West,403,1,
001342,001183,2093,2025-05-04,2267.82,3690.00,West,401,0,
001343,001029,2090,2025-05-04,57.31,5348.00,West,404,2,
001344,001021,2067,2025-05-04,261.86,4251.00,East,404,1,
001345,001096,2070,2025-05-04,136.72,5843.00,East,404,0,
001346,001196,2021,2025-05-04,751.87,3562.00,East,403,1,
001347,001041,2018,2025-05-04,1084.52,2546.00,West,402,0,
001348,001107,2039,2025-05-04,0.00,4564.00,West,403,3,
001349,001073,2080,2025-05-04,3329.04,1160.00,West,402,0,
001350,001033,2025,2025-05-04,671.09,3386.00,West,401,2,
001351,001003,2058,2025-05-04,2000.25,1724.00,West,404,3,
001352,001139,2000,2025-05-04,1744.76,1839.00,East,404,1,
001353,001055,2075,2025-05-04,3122.56,1131.00,West,404,3,
001354,001104,2056,2025-05-04,1574.16,2007.00,West,401,0,
001355,001062,2070,2025-05-04,30.76,3872.00,West,403,1,
001356,001012,2023,2025-05-04,2818.62,4742.00,West,402,0,
001357,001167,2044,2025-05-04,560.47,369.00,East,401,1,
